,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
29247,1,19,40.72454,-73.98749,1,199,7,21,1.14,1,10
29248,0,22,40.64488,-73.96889,0,48,1,2,0.11,1,0
29249,1,77,40.71514,-74.00709,1,180,2,0,0.72,1,0
29250,1,23,40.71922,-73.98714,0,109,1,1,0.06,3,0
29251,1,28,40.77509,-73.95554,0,80,1,58,3.64,1,45
29252,1,23,40.72133,-73.98684,0,109,1,1,0.06,3,0
29253,0,6,40.68317,-73.92777,1,139,2,9,1.08,1,57
29254,0,6,40.69422,-73.93288,0,39,4,58,3.16,2,32
29255,0,15,40.67518,-73.94771,0,80,3,1,0.05,1,0
29256,0,6,40.6832,-73.9529,1,225,3,50,3.12,1,71
29257,0,21,40.68868,-73.90655,0,55,3,55,3.4,4,329
29258,3,158,40.63229,-74.11351,1,99,2,3,0.36,1,364
29259,1,45,40.80414,-73.96498,1,145,1,23,1.37,1,3
29260,0,6,40.68427,-73.93118,1,75,3,87,4.91,1,267
29261,0,6,40.68108,-73.92729,0,85,2,33,1.86,1,0
29262,0,33,40.68384,-73.99431,1,150,2,61,3.42,2,85
29263,1,26,40.74036,-73.98301,1,150,2,33,1.79,1,0
29264,2,56,40.76401,-73.90921,0,70,1,92,4.96,3,357
29265,1,68,40.73379,-73.98645,0,150,2,24,1.68,3,149
29266,0,12,40.71243,-73.96067,1,140,2,3,0.17,1,0
29267,1,30,40.84777,-73.94241,1,160,1,3,0.17,3,0
29268,1,19,40.7232,-73.98152,0,78,30,8,0.45,1,219
29269,4,181,40.85702,-73.83697,0,300,1,0,0.72,1,0
29270,1,8,40.77077,-73.98481,1,225,2,5,0.27,1,0
29271,2,56,40.77179,-73.93442,1,200,4,0,0.72,1,0
29272,1,1,40.76151,-73.97635,1,220,30,2,0.17,4,280
29273,1,19,40.73089,-73.98429,0,90,1,133,7.79,1,41
29274,2,103,40.76193,-73.87521,0,40,1,1,0.21,1,37
29275,1,26,40.73735,-73.97952,1,200,2,0,0.72,1,0
29276,0,12,40.70827,-73.94133,0,40,1,11,0.6,1,0
29277,1,23,40.72145,-73.99257,1,240,30,3,0.45,9,199
29278,1,28,40.76938,-73.96732,1,150,1,2,0.11,1,0
29279,0,6,40.68512,-73.95796,1,170,6,23,1.42,1,190
29280,0,29,40.67757,-73.97023,0,35,1,204,11.17,1,19
29281,1,23,40.72268,-73.99205,1,250,30,3,0.37,9,264
29282,0,21,40.69023,-73.91621,1,399,3,19,1.13,4,272
29283,1,27,40.72393,-74.00446,1,210,5,8,0.49,1,0
29284,1,23,40.7224,-73.99268,1,220,30,2,0.16,9,298
29285,1,23,40.7215,-73.99183,1,170,30,0,0.72,9,200
29286,1,23,40.72147,-73.99181,1,170,30,4,0.3,9,281
29287,0,21,40.70071,-73.9158,0,90,1,1,0.08,1,280
29288,1,4,40.79803,-73.93234,1,80,4,5,0.28,1,0
29289,1,9,40.71659,-73.99222,1,96,2,13,0.73,1,0
29290,2,103,40.75739,-73.88144,0,59,1,127,6.94,2,80
29291,0,20,40.72147,-73.9441,0,80,14,4,0.23,1,0
29292,0,15,40.67318,-73.95679,0,39,7,0,0.72,1,0
29293,0,22,40.64149,-73.96157,1,100,1,5,0.27,1,0
29294,0,35,40.61637,-73.92206,0,100,1,18,0.98,1,364
29295,1,2,40.80708,-73.95583,0,70,7,0,0.72,1,0
29296,2,153,40.66201,-73.84084,1,80,2,83,4.47,1,288
29297,1,28,40.77708,-73.95113,1,235,31,5,0.4,33,327
29298,0,21,40.70241,-73.91996,0,55,1,60,3.25,4,58
29299,1,1,40.75993,-73.96342,1,140,4,52,3.03,1,242
29300,0,13,40.68853,-73.96943,1,260,3,42,2.94,1,46
29301,1,7,40.76748,-73.98536,0,200,2,1,0.05,1,0
29302,0,12,40.71239,-73.95098,0,80,2,20,1.14,1,0
29303,0,6,40.68185,-73.92854,0,78,30,25,1.35,1,342
29304,1,1,40.74751,-73.98725,1,208,7,3,0.17,2,155
29305,0,54,40.66313,-73.92684,0,32,30,0,0.72,2,322
29306,0,17,40.66023,-73.9804,0,85,1,6,0.33,1,0
29307,1,7,40.76011,-73.99571,1,250,1,75,4.78,1,283
29308,0,21,40.68328,-73.90783,1,28,2,13,0.72,1,0
29309,1,23,40.7199,-73.99225,0,101,4,4,0.22,1,2
29310,1,5,40.74665,-73.97856,1,168,2,0,0.72,1,0
29311,0,10,40.66514,-73.99017,1,100,1,68,3.74,1,5
29312,0,21,40.69977,-73.91983,0,79,3,22,1.22,4,125
29313,0,96,40.68274,-74.0046,1,190,4,42,2.42,5,299
29314,2,31,40.74907,-73.90083,0,30,5,7,0.38,1,0
29315,0,21,40.70093,-73.91864,0,69,2,22,1.21,4,139
29316,2,25,40.75303,-73.93287,0,44,4,77,4.27,2,32
29317,0,0,40.64449,-73.97843,0,45,5,2,0.17,1,0
29318,0,12,40.71881,-73.93965,0,70,5,2,0.23,1,0
29319,1,45,40.81232,-73.95849,0,85,3,47,2.77,6,0
29320,1,28,40.76221,-73.96726,1,140,1,43,2.51,11,281
29321,1,28,40.76015,-73.96227,1,140,2,4,0.53,11,354
29322,2,149,40.72887,-73.79206,0,75,2,0,0.72,1,0
29323,0,12,40.71247,-73.96443,1,400,2,8,0.55,2,327
29324,0,22,40.65275,-73.95457,0,50,10,8,0.44,5,153
29325,0,79,40.64976,-74.00165,0,35,1,27,1.5,1,35
29326,1,28,40.76014,-73.96098,1,140,1,25,1.67,11,330
29327,1,45,40.80737,-73.95732,0,75,2,39,2.17,1,24
29328,4,98,40.80986,-73.9214,1,140,2,57,3.58,1,73
29329,1,18,40.86456,-73.92799,1,125,2,32,1.77,1,19
29330,1,1,40.75388,-73.96727,1,125,2,109,5.95,1,53
29331,1,2,40.82645,-73.94984,0,60,1,41,2.24,4,132
29332,1,7,40.77122,-73.99234,1,80,1,1,0.05,1,0
29333,1,19,40.72432,-73.98916,0,250,1,0,0.72,2,0
29334,1,19,40.72472,-73.98881,1,100,2,0,0.72,2,22
29335,1,4,40.78538,-73.94121,0,60,2,1,0.05,2,0
29336,1,28,40.76396,-73.96365,1,350,3,1,0.05,1,5
29337,0,6,40.68994,-73.93031,0,60,20,0,0.72,1,0
29338,0,21,40.69735,-73.93276,0,42,1,10,0.54,1,0
29339,0,6,40.68124,-73.9456,1,60,30,4,0.28,6,299
29340,2,61,40.70383,-73.73416,0,120,3,0,0.72,1,83
29341,1,2,40.81685,-73.93711,1,95,3,3,0.2,1,78
29342,1,8,40.80115,-73.96524,0,70,1,0,0.72,1,0
29343,0,54,40.65547,-73.92567,0,40,30,7,0.44,2,317
29344,1,8,40.79334,-73.96388,0,132,6,0,0.72,1,0
29345,1,2,40.82601,-73.9433,0,45,1,1,0.07,1,0
29346,4,141,40.87396,-73.87785,0,26,30,24,1.39,1,303
29347,3,93,40.6322,-74.07913,1,95,30,25,1.47,4,178
29348,1,51,40.76241,-73.94878,0,78,7,0,0.72,1,0
29349,0,29,40.67579,-73.96514,0,75,2,0,0.72,1,0
29350,0,20,40.73304,-73.95125,0,75,1,16,1.08,1,280
29351,0,15,40.67632,-73.95535,0,50,4,0,0.72,1,0
29352,1,4,40.80686,-73.93822,0,50,1,13,0.81,10,365
29353,1,2,40.82788,-73.94441,1,105,1,111,6.08,2,238
29354,1,19,40.72181,-73.98146,1,149,3,1,0.06,1,0
29355,1,8,40.80055,-73.96078,0,54,3,0,0.72,1,0
29356,1,4,40.8141,-73.93602,1,100,1,8,0.56,1,12
29357,0,6,40.69004,-73.92993,0,89,1,92,5.1,7,11
29358,0,24,40.66215,-73.95187,1,80,3,4,0.24,1,0
29359,1,19,40.7316,-73.98507,1,132,7,0,0.72,1,0
29360,0,6,40.6905,-73.93312,0,50,1,14,0.78,4,306
29361,0,15,40.6687,-73.93628,0,50,5,0,0.72,1,0
29362,2,107,40.69807,-73.74432,0,50,5,0,0.72,2,96
29363,0,32,40.69379,-73.99753,1,300,3,10,0.62,1,22
29364,2,155,40.71248,-73.78896,1,85,1,88,5.14,1,339
29365,0,12,40.71868,-73.95917,0,80,3,1,1.0,1,84
29366,1,27,40.72293,-74.00361,0,350,3,0,0.72,1,173
29367,1,7,40.76256,-73.98935,0,65,3,15,0.88,1,31
29368,1,23,40.7211,-73.99321,1,180,30,2,0.16,9,151
29369,0,6,40.69336,-73.95171,1,111,6,2,0.18,1,43
29370,0,70,40.66254,-73.88896,0,35,3,18,1.02,13,79
29371,0,82,40.58195,-73.95789,0,30,1,70,3.97,5,193
29372,0,54,40.65129,-73.94058,0,90,1,10,0.72,1,365
29373,0,54,40.64857,-73.94407,1,89,2,43,2.74,1,10
29374,1,1,40.74317,-73.98605,1,255,2,69,3.85,1,149
29375,0,12,40.71914,-73.96237,0,44,6,4,0.23,1,5
29376,1,8,40.80253,-73.96315,0,30,1,6,0.33,1,9
29377,0,54,40.65255,-73.9454,0,75,2,5,0.35,2,40
29378,1,4,40.79005,-73.94929,1,110,4,4,0.22,2,0
29379,1,18,40.8637,-73.92858,1,160,3,0,0.72,1,0
29380,0,16,40.67682,-73.97476,1,200,7,0,0.72,1,0
29381,0,15,40.67626,-73.92936,0,60,3,0,0.72,1,0
29382,0,12,40.71773,-73.94359,1,300,2,6,0.38,1,0
29383,0,6,40.68098,-73.92706,0,72,1,12,0.69,1,358
29384,0,6,40.6899,-73.93634,0,39,30,0,0.72,1,220
29385,0,21,40.6987,-73.93776,0,75,2,85,4.65,2,128
29386,0,20,40.73767,-73.95732,0,60,6,3,0.16,1,0
29387,0,15,40.67191,-73.93411,1,350,3,6,0.43,3,100
29388,4,144,40.86665,-73.8954,1,80,3,26,1.68,1,15
29389,0,12,40.71299,-73.96144,1,550,2,92,5.24,5,90
29390,1,8,40.80034,-73.96127,0,39,3,1,0.06,1,0
29391,0,21,40.69818,-73.93577,0,108,3,12,0.79,1,112
29392,0,21,40.68741,-73.9066,0,38,1,48,2.64,6,3
29393,0,54,40.65398,-73.94399,1,85,2,52,3.54,1,0
29394,0,29,40.68001,-73.96557,1,800,5,6,0.34,1,177
29395,4,144,40.85419,-73.89827,0,40,2,15,0.83,1,220
29396,0,6,40.69207,-73.96021,0,60,5,3,0.36,1,0
29397,2,37,40.72465,-73.80162,2,30,1,0,0.72,1,0
29398,0,3,40.68641,-73.96124,0,48,12,1,0.06,1,0
29399,0,32,40.69335,-73.9984,1,175,3,8,0.47,1,0
29400,0,12,40.71179,-73.93872,1,175,2,2,0.15,1,0
29401,1,14,40.7498,-73.99623,0,88,1,5,1.0,1,158
29402,0,6,40.6874,-73.94186,1,60,4,5,0.28,1,0
29403,0,21,40.69946,-73.92686,0,85,1,0,0.72,1,0
29404,1,1,40.76006,-73.96541,0,70,1,52,2.88,1,128
29405,1,19,40.7277,-73.99007,1,161,5,0,0.72,1,0
29406,4,59,40.88435,-73.90305,1,145,2,14,0.77,1,332
29407,2,25,40.75501,-73.93455,0,38,1,19,1.73,1,0
29408,0,20,40.72188,-73.94355,0,150,3,8,0.48,1,27
29409,0,6,40.68784,-73.95235,0,75,3,0,0.72,2,0
29410,2,25,40.73641,-73.92738,0,35,4,39,2.2,3,304
29411,0,6,40.68503,-73.94093,1,70,28,4,0.3,1,216
29412,0,54,40.64322,-73.93745,1,89,2,74,4.38,1,322
29413,1,7,40.7633,-73.99716,1,275,2,0,0.72,1,0
29414,0,3,40.69526,-73.96613,0,50,2,0,0.72,1,0
29415,0,12,40.72143,-73.95702,0,55,3,1,0.08,1,0
29416,2,87,40.72195,-73.86112,1,300,3,0,0.72,1,5
29417,0,15,40.67589,-73.94223,1,180,30,54,2.98,1,277
29418,1,101,40.71082,-74.0176,0,94,1,65,3.68,1,6
29419,1,4,40.8049,-73.94012,0,80,1,4,0.23,2,0
29420,1,26,40.74451,-73.97836,1,150,1,79,4.55,1,87
29421,1,2,40.82243,-73.94053,0,70,1,3,0.18,2,0
29422,0,12,40.70982,-73.95609,1,125,2,80,4.44,2,74
29423,2,112,40.75145,-73.75643,0,69,5,11,0.69,5,128
29424,0,82,40.57905,-73.96088,1,179,2,1,0.06,1,0
29425,1,1,40.7504,-73.96934,1,170,30,1,0.08,7,364
29426,0,12,40.71614,-73.94456,1,105,5,8,0.53,2,8
29427,0,22,40.64663,-73.96187,2,23,1,57,3.27,1,58
29428,0,22,40.64173,-73.96696,0,54,2,96,5.43,1,130
29429,0,21,40.7025,-73.93253,0,69,2,16,1.07,2,185
29430,2,118,40.77639,-73.84392,0,80,1,0,0.72,1,0
29431,2,37,40.75981,-73.82021,2,30,1,0,0.72,1,0
29432,2,49,40.77411,-73.90017,0,60,1,0,0.72,1,0
29433,1,77,40.71775,-74.00607,1,450,14,13,0.77,4,365
29434,1,77,40.71953,-74.00401,1,490,14,14,0.81,4,365
29435,2,63,40.72616,-73.84328,0,78,1,15,0.96,1,178
29436,0,6,40.68464,-73.92656,1,179,3,30,1.68,2,285
29437,0,21,40.70099,-73.93728,1,245,2,59,3.69,1,53
29438,1,2,40.82824,-73.94525,1,100,10,2,0.15,1,95
29439,1,23,40.71327,-73.98866,1,160,1,2,0.31,2,159
29440,1,2,40.8168,-73.95413,0,35,1,0,0.72,1,89
29441,0,12,40.71136,-73.9534,0,50,1,0,0.72,1,0
29442,0,20,40.73477,-73.95541,0,45,2,6,0.33,1,0
29443,0,22,40.65466,-73.95933,0,38,2,1,0.07,1,0
29444,0,12,40.71412,-73.93829,1,120,2,6,0.5,1,0
29445,1,19,40.72193,-73.98162,1,280,1,66,3.88,1,257
29446,0,20,40.73041,-73.95601,1,120,2,2,0.24,1,0
29447,0,38,40.68611,-73.98336,1,175,3,46,2.84,1,170
29448,0,12,40.71708,-73.96605,0,100,1,35,2.04,2,17
29449,0,12,40.70635,-73.93658,0,60,2,1,0.06,1,0
29450,0,12,40.70699,-73.94604,0,80,1,62,4.83,2,58
29451,0,12,40.71197,-73.95804,1,175,4,5,0.32,1,0
29452,1,7,40.76637,-73.98941,1,130,2,3,0.19,1,0
29453,0,79,40.65758,-73.99807,1,185,2,14,0.82,1,124
29454,1,2,40.81847,-73.95259,1,60,14,0,0.72,1,157
29455,0,36,40.68652,-73.99966,1,140,4,50,2.99,2,107
29456,1,23,40.71774,-73.99057,1,140,3,33,1.91,1,11
29457,1,19,40.72756,-73.98867,0,50,27,0,0.72,1,0
29458,2,25,40.75337,-73.93355,1,95,2,57,3.57,2,53
29459,0,6,40.68788,-73.95741,1,95,2,4,0.26,1,0
29460,0,15,40.67299,-73.95521,0,49,7,6,0.41,2,299
29461,1,4,40.79303,-73.94662,0,90,2,0,0.72,1,0
29462,0,6,40.6925,-73.94214,0,58,1,11,1.77,1,345
29463,1,8,40.77327,-73.97953,1,175,3,21,1.3,1,42
29464,1,30,40.8372,-73.94196,0,25,1,2,0.11,1,0
29465,1,2,40.81309,-73.95336,0,32,4,45,2.53,2,38
29466,0,21,40.69859,-73.93534,0,85,1,0,0.72,1,0
29467,2,56,40.76334,-73.90977,0,45,1,4,0.23,3,0
29468,1,5,40.74627,-73.97595,1,100,1,57,3.62,1,86
29469,1,8,40.79937,-73.96281,0,100,3,0,0.72,1,0
29470,1,14,40.73955,-73.99775,1,230,4,3,0.76,1,0
29471,1,18,40.86395,-73.92007,0,34,1,15,0.85,1,0
29472,2,44,40.70865,-73.91088,0,65,3,0,0.72,1,0
29473,0,15,40.67439,-73.95286,0,35,10,5,0.29,2,350
29474,1,7,40.75574,-73.99638,1,103,1,0,0.72,1,0
29475,0,20,40.73375,-73.9557,0,60,2,3,0.23,1,0
29476,0,21,40.69783,-73.9301,0,55,14,3,0.21,2,64
29477,1,2,40.82246,-73.93817,0,95,1,49,2.72,2,180
29478,1,23,40.72015,-73.98376,1,416,4,37,2.17,1,244
29479,0,20,40.72949,-73.95802,0,45,1,1,0.06,1,0
29480,1,8,40.79787,-73.9688,1,99,2,6,0.33,1,0
29481,1,18,40.86815,-73.92342,0,125,1,0,0.72,1,89
29482,1,14,40.74776,-74.00238,1,75,15,1,0.06,1,0
29483,1,1,40.75301,-73.97277,1,200,7,0,0.72,1,0
29484,0,6,40.68766,-73.92788,0,100,2,31,1.71,5,358
29485,0,100,40.64838,-73.89834,0,40,4,4,0.23,4,37
29486,0,36,40.6887,-73.99168,0,60,1,2,0.11,3,0
29487,0,15,40.67516,-73.94813,0,97,3,0,0.72,2,0
29488,2,49,40.77317,-73.91508,0,55,2,58,3.81,1,9
29489,0,100,40.64994,-73.8964,1,120,4,31,1.88,4,296
29490,0,67,40.58876,-73.97349,0,39,3,20,1.29,1,324
29491,1,30,40.83558,-73.9404,0,38,2,23,1.43,1,30
29492,2,121,40.70116,-73.88935,0,45,1,61,3.52,6,274
29493,2,39,40.74648,-73.91919,0,60,1,76,4.43,1,301
29494,1,18,40.86958,-73.9172,1,225,4,9,0.65,1,364
29495,2,121,40.70148,-73.88954,0,25,2,75,4.29,6,254
29496,2,121,40.70099,-73.89034,0,25,1,101,5.59,6,216
29497,0,75,40.61752,-74.03174,0,30,1,2,0.13,1,0
29498,0,15,40.67362,-73.9568,0,50,1,2,0.12,1,0
29499,0,15,40.67157,-73.93434,0,25,1,1,0.06,1,0
29500,1,7,40.76464,-73.99361,1,200,5,46,2.63,1,228
29501,1,1,40.7601,-73.96356,1,100,30,1,0.06,1,177
29502,3,55,40.63518,-74.07956,1,65,4,63,3.63,3,191
29503,2,95,40.68887,-73.8448,0,30,1,1,0.06,1,0
29504,1,23,40.72149,-73.98573,1,110,4,1,0.13,1,0
29505,2,61,40.71899,-73.75347,1,45,3,27,3.65,1,304
29506,1,28,40.77719,-73.9529,1,200,30,0,0.72,7,364
29507,1,14,40.73991,-74.00211,1,115,1,2,0.11,1,0
29508,1,30,40.83267,-73.94156,0,75,30,0,0.72,1,90
29509,0,22,40.65105,-73.95935,1,89,1,4,0.23,1,0
29510,0,73,40.589,-73.95675,0,50,3,3,0.28,1,189
29511,0,34,40.67968,-73.99066,0,125,2,50,3.19,1,80
29512,4,99,40.81943,-73.90224,0,80,2,9,0.65,1,0
29513,0,15,40.67521,-73.93996,0,70,7,0,0.72,1,365
29514,1,68,40.73674,-73.98308,1,100,3,52,3.2,1,3
29515,0,6,40.69305,-73.95599,1,169,2,95,5.27,1,48
29516,1,8,40.76973,-73.9848,1,200,30,0,0.72,7,365
29517,0,12,40.71082,-73.96128,1,300,1,1,0.06,1,0
29518,2,25,40.75853,-73.94304,0,50,1,0,0.72,1,0
29519,1,43,40.70853,-74.01436,1,225,30,1,0.07,7,364
29520,1,4,40.8024,-73.93735,2,30,1,17,0.94,4,0
29521,1,8,40.78296,-73.98252,1,545,2,47,2.79,1,269
29522,2,39,40.74755,-73.91833,1,200,5,19,1.18,1,155
29523,0,12,40.71028,-73.95367,1,189,1,52,2.88,2,0
29524,0,21,40.6881,-73.91312,0,71,5,19,1.29,7,140
29525,1,28,40.76373,-73.96595,1,200,2,13,0.87,1,0
29526,1,9,40.71391,-73.99076,0,65,3,3,0.17,3,0
29527,0,36,40.6901,-73.99523,0,85,10,19,1.06,1,0
29528,1,11,40.73612,-74.0041,0,125,2,3,0.85,2,0
29529,1,8,40.7817,-73.982,0,395,3,0,0.72,1,365
29530,0,21,40.68726,-73.90621,0,38,1,36,2.0,6,0
29531,0,21,40.68757,-73.90737,0,38,1,33,1.83,6,1
29532,0,12,40.71082,-73.95729,0,70,2,11,0.67,1,3
29533,0,40,40.70311,-73.98853,0,74,1,0,0.72,1,0
29534,0,6,40.68141,-73.92769,0,69,2,21,1.2,2,28
29535,1,19,40.72785,-73.97976,1,155,1,80,4.62,3,21
29536,1,1,40.76334,-73.98257,1,165,2,4,0.24,1,188
29537,1,43,40.70789,-74.0108,0,80,1,1,0.06,1,0
29538,1,28,40.77685,-73.9537,0,90,2,12,0.79,1,2
29539,0,100,40.63761,-73.89339,0,55,2,32,1.84,3,76
29540,2,25,40.75489,-73.92167,1,150,2,54,3.21,2,351
29541,1,1,40.75059,-73.97122,1,170,30,0,0.72,7,364
29542,1,2,40.82779,-73.94716,1,95,4,34,2.03,1,56
29543,0,24,40.65686,-73.95758,0,22,7,5,0.3,1,5
29544,1,14,40.7394,-73.99964,0,150,3,1,0.07,1,364
29545,2,95,40.68275,-73.8429,1,200,3,0,0.72,1,0
29546,0,6,40.6886,-73.92937,1,130,4,53,3.66,2,41
29547,1,2,40.82476,-73.94332,1,173,2,78,4.43,1,0
29548,0,12,40.71945,-73.94648,1,75,4,6,0.37,1,0
29549,1,1,40.75129,-73.9698,1,170,30,0,0.72,7,364
29550,0,6,40.6805,-73.92823,1,110,2,10,0.68,1,0
29551,0,21,40.69827,-73.93207,0,50,5,1,0.06,1,0
29552,0,6,40.68337,-73.93057,0,55,2,9,0.8,1,319
29553,1,19,40.72162,-73.97774,1,135,3,49,2.71,2,202
29554,1,19,40.7214,-73.97787,0,85,2,3,0.21,2,0
29555,0,6,40.69563,-73.93466,0,55,5,4,0.23,2,0
29556,0,34,40.66824,-73.99272,1,189,5,8,0.52,1,0
29557,0,3,40.69675,-73.96188,0,60,3,0,0.72,1,0
29558,0,36,40.68864,-73.99896,1,100,30,5,0.33,1,117
29559,0,82,40.57458,-73.96514,0,76,3,23,1.37,1,153
29560,0,6,40.67974,-73.91705,1,97,2,44,2.92,1,174
29561,1,4,40.80954,-73.93934,1,175,4,8,0.51,2,160
29562,0,6,40.69292,-73.94657,1,150,3,27,1.58,7,319
29563,0,6,40.68422,-73.95907,0,42,7,2,0.11,1,0
29564,1,28,40.77287,-73.95897,0,175,2,0,0.72,1,88
29565,2,44,40.70348,-73.91051,0,40,2,1,0.09,1,0
29566,0,12,40.71805,-73.94925,0,75,1,9,0.51,1,0
29567,0,21,40.70138,-73.9187,1,75,2,6,0.33,1,0
29568,0,6,40.68037,-73.92029,1,79,2,5,0.28,1,0
29569,0,15,40.67131,-73.94753,0,45,2,49,3.15,1,8
29570,0,20,40.72292,-73.94618,0,78,1,2,0.13,1,0
29571,0,38,40.6876,-73.98472,1,160,4,4,0.3,1,14
29572,0,0,40.64111,-73.97345,0,50,2,0,0.72,1,0
29573,2,44,40.69847,-73.90735,0,60,1,38,2.28,7,47
29574,1,7,40.75763,-73.99221,0,300,1,64,3.59,2,332
29575,0,100,40.63905,-73.89243,0,55,2,20,1.4,3,177
29576,1,27,40.72044,-73.9998,1,800,2,0,0.72,1,2
29577,1,8,40.7861,-73.97097,1,170,3,0,0.72,1,0
29578,1,8,40.7734,-73.98684,0,120,60,0,0.72,1,365
29579,1,30,40.85411,-73.92952,0,99,1,45,2.7,5,315
29580,0,100,40.64178,-73.90179,1,90,5,23,1.7,1,293
29581,1,2,40.83102,-73.94181,0,65,2,103,5.89,2,0
29582,1,5,40.74476,-73.9755,0,70,15,0,0.72,1,0
29583,1,19,40.72804,-73.98726,0,80,2,3,0.19,1,0
29584,4,99,40.81961,-73.90019,1,40,5,45,2.51,1,266
29585,2,37,40.77053,-73.80067,0,54,30,5,0.39,3,335
29586,0,12,40.7169,-73.96493,0,138,1,75,4.59,2,81
29587,0,21,40.69928,-73.9309,0,66,14,1,0.13,1,49
29588,1,2,40.82949,-73.94644,0,35,3,2,0.17,1,0
29589,2,44,40.70111,-73.89988,0,25,3,0,0.72,1,0
29590,0,10,40.66085,-73.98178,2,55,2,1,0.06,1,0
29591,4,169,40.81978,-73.88743,0,45,2,0,0.72,1,0
29592,1,7,40.7559,-73.99324,0,109,1,91,5.11,2,304
29593,0,90,40.63557,-74.03449,1,110,2,34,3.03,1,96
29594,0,24,40.65682,-73.95875,1,125,3,0,0.72,2,0
29595,0,6,40.68226,-73.93153,1,119,5,25,1.49,2,77
29596,1,14,40.74907,-74.00374,1,375,4,35,2.19,1,79
29597,0,12,40.70788,-73.9511,0,65,3,5,0.31,1,0
29598,0,96,40.68155,-74.0039,0,75,4,4,0.33,5,0
29599,0,6,40.68094,-73.9462,1,58,30,4,0.26,6,220
29600,0,6,40.68959,-73.95616,0,85,3,11,0.82,1,13
29601,0,84,40.68177,-73.88277,0,68,2,10,0.94,3,365
29602,1,2,40.80399,-73.95402,1,90,4,5,0.31,1,7
29603,1,2,40.81294,-73.94609,0,90,2,30,1.88,2,331
29604,3,215,40.56033,-74.18259,1,75,1,20,1.55,1,6
29605,0,24,40.66248,-73.95427,1,130,3,36,2.23,1,132
29606,0,20,40.72904,-73.94885,0,50,5,1,0.06,1,0
29607,1,52,40.72815,-73.99586,1,150,2,14,0.79,3,0
29608,0,12,40.71589,-73.94288,0,100,3,19,1.35,1,172
29609,0,16,40.67158,-73.97706,0,70,4,0,0.72,1,0
29610,0,12,40.71297,-73.95657,1,345,2,47,3.24,2,146
29611,0,35,40.62812,-73.94664,0,59,1,6,0.34,1,0
29612,1,28,40.77207,-73.95599,1,150,60,6,0.36,3,33
29613,2,56,40.76645,-73.91486,0,80,3,22,1.28,1,188
29614,2,39,40.74439,-73.91372,0,60,1,3,0.17,1,0
29615,1,4,40.78662,-73.94109,1,100,1,4,0.22,1,22
29616,0,22,40.6322,-73.95969,0,50,1,0,0.72,1,0
29617,1,43,40.70402,-74.01572,0,120,2,11,0.66,2,58
29618,2,118,40.79427,-73.84726,1,120,7,13,0.73,1,0
29619,1,2,40.82389,-73.95014,0,48,30,5,0.32,3,332
29620,1,11,40.73761,-73.99758,0,78,1,0,0.72,1,0
29621,2,87,40.72666,-73.87004,2,23,1,13,0.77,4,0
29622,0,15,40.67985,-73.96277,1,175,5,4,0.31,1,98
29623,0,100,40.63762,-73.91004,1,95,3,4,0.23,2,108
29624,0,6,40.68482,-73.93723,0,40,1,4,0.25,1,84
29625,1,26,40.74322,-73.98005,1,339,3,19,1.25,1,365
29626,0,15,40.67605,-73.95791,1,100,2,20,1.17,1,0
29627,0,6,40.68567,-73.95146,1,79,1,8,0.47,2,21
29628,2,152,40.66298,-73.77,0,50,1,302,16.81,3,26
29629,1,18,40.85925,-73.9297,0,40,3,33,2.05,1,18
29630,1,2,40.82881,-73.94309,2,85,1,1,0.11,1,90
29631,0,10,40.66064,-73.98564,1,129,1,67,3.97,5,255
29632,0,6,40.68117,-73.93537,1,105,3,41,2.46,1,211
29633,1,28,40.77418,-73.95327,1,275,7,10,0.66,1,0
29634,0,22,40.65217,-73.95974,0,47,2,7,0.4,1,0
29635,1,48,40.7275,-73.99168,1,265,2,42,2.45,1,70
29636,1,2,40.81246,-73.95161,1,155,4,18,1.05,1,0
29637,0,15,40.67593,-73.94966,0,80,3,0,0.72,2,0
29638,1,14,40.73951,-73.99979,1,115,1,4,0.24,1,0
29639,0,6,40.69251,-73.9301,0,35,1,5,0.46,3,59
29640,0,21,40.69124,-73.90236,0,69,14,6,0.35,2,319
29641,0,21,40.7,-73.91714,1,250,1,45,2.56,1,96
29642,1,28,40.77862,-73.94562,1,100,14,6,1.94,1,0
29643,1,1,40.75241,-73.98558,1,120,180,3,0.42,1,299
29644,1,7,40.75497,-73.99788,1,450,2,2,0.14,1,0
29645,0,15,40.67508,-73.92269,0,36,3,8,0.55,1,0
29646,1,30,40.8485,-73.93509,0,52,1,46,2.73,1,21
29647,1,26,40.74252,-73.9798,1,175,2,0,0.72,1,0
29648,2,46,40.66745,-73.78156,0,130,1,4,0.27,1,365
29649,0,17,40.65892,-73.98386,0,45,2,26,1.6,1,74
29650,1,77,40.7118,-74.0083,1,150,30,1,0.09,1,328
29651,2,152,40.66658,-73.76581,1,228,2,4,0.26,2,0
29652,0,70,40.66337,-73.88036,1,80,5,55,3.31,1,139
29653,1,68,40.73684,-73.98157,1,200,2,20,1.17,3,20
29654,2,124,40.70379,-73.8187,0,50,7,14,1.03,1,93
29655,4,98,40.80906,-73.92031,1,150,1,9,0.72,1,168
